revision_id,article_title,article_quality,country,title,url,population,region
1098419766,Abas Basir,C,Afghanistan,Abas Basir,https://en.wikipedia.org/wiki/Abas_Basir,41.1,SOUTH ASIA
889226470,Abdul Baqi Turkistani,Stub,Afghanistan,Abdul Baqi Turkistani,https://en.wikipedia.org/wiki/Abdul_Baqi_Turkistani,41.1,SOUTH ASIA
943562276,Abdul Ghafar Lakanwal,Start,Afghanistan,Abdul Ghafar Lakanwal,https://en.wikipedia.org/wiki/Abdul_Ghafar_Lakanwal,41.1,SOUTH ASIA
1072441893,Abdul Ghani Ghani,Stub,Afghanistan,Abdul Ghani Ghani,https://en.wikipedia.org/wiki/Abdul_Ghani_Ghani,41.1,SOUTH ASIA
1100874645,Abdul Malik Hamwar,Stub,Afghanistan,Abdul Malik Hamwar,https://en.wikipedia.org/wiki/Abdul_Malik_Hamwar,41.1,SOUTH ASIA
1108886061,Abdul Rahim Ayoubi,Start,Afghanistan,Abdul Rahim Ayoubi,https://en.wikipedia.org/wiki/Abdul_Rahim_Ayoubi,41.1,SOUTH ASIA
1072271854,Abdul Samad Ghaus,Stub,Afghanistan,Abdul Samad Ghaus,https://en.wikipedia.org/wiki/Abdul_Samad_Ghaus,41.1,SOUTH ASIA
1103948295,Ahmad Behzad,Start,Afghanistan,Ahmad Behzad,https://en.wikipedia.org/wiki/Ahmad_Behzad,41.1,SOUTH ASIA
1109361754,Ahmadullah Wasiq,Start,Afghanistan,Ahmadullah Wasiq,https://en.wikipedia.org/wiki/Ahmadullah_Wasiq,41.1,SOUTH ASIA
1033383351,Aimal Faizi,Stub,Afghanistan,Aimal Faizi,https://en.wikipedia.org/wiki/Aimal_Faizi,41.1,SOUTH ASIA
1111494041,Alhaj Mutalib Baig,Start,Afghanistan,Alhaj Mutalib Baig,https://en.wikipedia.org/wiki/Alhaj_Mutalib_Baig,41.1,SOUTH ASIA
1069322182,Amir Muhammad Akhundzada,Start,Afghanistan,Amir Muhammad Akhundzada,https://en.wikipedia.org/wiki/Amir_Muhammad_Akhundzada,41.1,SOUTH ASIA
1069574154,Anarkali Kaur Honaryar,Start,Afghanistan,Anarkali Kaur Honaryar,https://en.wikipedia.org/wiki/Anarkali_Kaur_Honaryar,41.1,SOUTH ASIA
1113195582,Ashraf Ghani,B,Afghanistan,Ashraf Ghani,https://en.wikipedia.org/wiki/Ashraf_Ghani,41.1,SOUTH ASIA
1112407669,Atiqullah Atifmal,Start,Afghanistan,Atiqullah Atifmal,https://en.wikipedia.org/wiki/Atiqullah_Atifmal,41.1,SOUTH ASIA
1087211008,Aziza Ahmadyar,Start,Afghanistan,Aziza Ahmadyar,https://en.wikipedia.org/wiki/Aziza_Ahmadyar,41.1,SOUTH ASIA
1060707209,Bashir Ahmad Bezan,Start,Afghanistan,Bashir Ahmad Bezan,https://en.wikipedia.org/wiki/Bashir_Ahmad_Bezan,41.1,SOUTH ASIA
1087211968,Cheragh Ali Cheragh,Start,Afghanistan,Cheragh Ali Cheragh,https://en.wikipedia.org/wiki/Cheragh_Ali_Cheragh,41.1,SOUTH ASIA
1102489654,Elay Ershad,Stub,Afghanistan,Elay Ershad,https://en.wikipedia.org/wiki/Elay_Ershad,41.1,SOUTH ASIA
947885788,Ezatullah (Nangarhar),Stub,Afghanistan,Ezatullah (Nangarhar),https://en.wikipedia.org/wiki/Ezatullah_(Nangarhar),41.1,SOUTH ASIA
1115758710,Ghulam Ghaus,Stub,Afghanistan,Ghulam Ghaus,https://en.wikipedia.org/wiki/Ghulam_Ghaus,41.1,SOUTH ASIA
1095018556,Ghulam Haider Hamidi,Start,Afghanistan,Ghulam Haider Hamidi,https://en.wikipedia.org/wiki/Ghulam_Haider_Hamidi,41.1,SOUTH ASIA
1108886395,Ghulam Muhammad Ghobar,Stub,Afghanistan,Ghulam Muhammad Ghobar,https://en.wikipedia.org/wiki/Ghulam_Muhammad_Ghobar,41.1,SOUTH ASIA
1095102390,Haroon al-Afghani,B,Afghanistan,Haroon al-Afghani,https://en.wikipedia.org/wiki/Haroon_al-Afghani,41.1,SOUTH ASIA
1112933356,Hashmat Ghani Ahmadzai,C,Afghanistan,Hashmat Ghani Ahmadzai,https://en.wikipedia.org/wiki/Hashmat_Ghani_Ahmadzai,41.1,SOUTH ASIA
1112534409,Ismael Balkhi,Start,Afghanistan,Ismael Balkhi,https://en.wikipedia.org/wiki/Ismael_Balkhi,41.1,SOUTH ASIA
997027082,Jan Baz,Stub,Afghanistan,Jan Baz,https://en.wikipedia.org/wiki/Jan_Baz,41.1,SOUTH ASIA
1092518990,Mahboba Hoqomal,Stub,Afghanistan,Mahboba Hoqomal,https://en.wikipedia.org/wiki/Mahboba_Hoqomal,41.1,SOUTH ASIA
852404094,Majah Ha Adrif,Start,Afghanistan,Majah Ha Adrif,https://en.wikipedia.org/wiki/Majah_Ha_Adrif,41.1,SOUTH ASIA
1073524466,Mirza Muhammad Ismail,C,Afghanistan,Mirza Muhammad Ismail,https://en.wikipedia.org/wiki/Mirza_Muhammad_Ismail,41.1,SOUTH ASIA
1013838830,Mohammad Asim Asim,Stub,Afghanistan,Mohammad Asim Asim,https://en.wikipedia.org/wiki/Mohammad_Asim_Asim,41.1,SOUTH ASIA
1102150221,Mohammad Ghous Bashiri,Start,Afghanistan,Mohammad Ghous Bashiri,https://en.wikipedia.org/wiki/Mohammad_Ghous_Bashiri,41.1,SOUTH ASIA
1092523687,Mohammad Gul (Helmand Council),Stub,Afghanistan,Mohammad Gul (Helmand Council),https://en.wikipedia.org/wiki/Mohammad_Gul_(Helmand_Council),41.1,SOUTH ASIA
1098051193,Mohammad Nasim Faqiri,Start,Afghanistan,Mohammad Nasim Faqiri,https://en.wikipedia.org/wiki/Mohammad_Nasim_Faqiri,41.1,SOUTH ASIA
1095525798,Mohammad Nazar Faqiri,Stub,Afghanistan,Mohammad Nazar Faqiri,https://en.wikipedia.org/wiki/Mohammad_Nazar_Faqiri,41.1,SOUTH ASIA
1038918070,Mohammad Sarwar Ahmedzai,Start,Afghanistan,Mohammad Sarwar Ahmedzai,https://en.wikipedia.org/wiki/Mohammad_Sarwar_Ahmedzai,41.1,SOUTH ASIA
1105913099,Mohammad Siddiq Chakari,Stub,Afghanistan,Mohammad Siddiq Chakari,https://en.wikipedia.org/wiki/Mohammad_Siddiq_Chakari,41.1,SOUTH ASIA
949986748,Muhammad Hashim Esmatullahi,Stub,Afghanistan,Muhammad Hashim Esmatullahi,https://en.wikipedia.org/wiki/Muhammad_Hashim_Esmatullahi,41.1,SOUTH ASIA
1082489593,Muqadasa Ahmadzai,Start,Afghanistan,Muqadasa Ahmadzai,https://en.wikipedia.org/wiki/Muqadasa_Ahmadzai,41.1,SOUTH ASIA
1094201417,Musa Hotak,Start,Afghanistan,Musa Hotak,https://en.wikipedia.org/wiki/Musa_Hotak,41.1,SOUTH ASIA
988838315,Nasir Ahmad Durrani,Stub,Afghanistan,Nasir Ahmad Durrani,https://en.wikipedia.org/wiki/Nasir_Ahmad_Durrani,41.1,SOUTH ASIA
1095526840,Nasrullah Baryalai Arsalai,Start,Afghanistan,Nasrullah Baryalai Arsalai,https://en.wikipedia.org/wiki/Nasrullah_Baryalai_Arsalai,41.1,SOUTH ASIA
1104423275,Qutbuddin Hilal,Start,Afghanistan,Qutbuddin Hilal,https://en.wikipedia.org/wiki/Qutbuddin_Hilal,41.1,SOUTH ASIA
977208323,Rafiullah Bidar,Stub,Afghanistan,Rafiullah Bidar,https://en.wikipedia.org/wiki/Rafiullah_Bidar,41.1,SOUTH ASIA
1104280812,Rangina Hamidi,C,Afghanistan,Rangina Hamidi,https://en.wikipedia.org/wiki/Rangina_Hamidi,41.1,SOUTH ASIA
1112804808,Sayed Zafar Hashemi,Start,Afghanistan,Sayed Zafar Hashemi,https://en.wikipedia.org/wiki/Sayed_Zafar_Hashemi,41.1,SOUTH ASIA
1099689043,Shahjahan Noori,GA,Afghanistan,Shahjahan Noori,https://en.wikipedia.org/wiki/Shahjahan_Noori,41.1,SOUTH ASIA
909966254,Shahnaz Himmeti,Stub,Afghanistan,Shahnaz Himmeti,https://en.wikipedia.org/wiki/Shahnaz_Himmeti,41.1,SOUTH ASIA
1041460606,Sharif Ghalib,B,Afghanistan,Sharif Ghalib,https://en.wikipedia.org/wiki/Sharif_Ghalib,41.1,SOUTH ASIA
1104998382,Tayyab Agha,Start,Afghanistan,Tayyab Agha,https://en.wikipedia.org/wiki/Tayyab_Agha,41.1,SOUTH ASIA
1052669338,Abdul Karim Misaq,Stub,Afghanistan,Abdul Karim Misaq,https://en.wikipedia.org/wiki/Abdul_Karim_Misaq,41.1,SOUTH ASIA
1098092701,Abdul Majid Samim,Stub,Afghanistan,Abdul Majid Samim,https://en.wikipedia.org/wiki/Abdul_Majid_Samim,41.1,SOUTH ASIA
1044450376,Abdul Sattar Mirzakwal,Stub,Afghanistan,Abdul Sattar Mirzakwal,https://en.wikipedia.org/wiki/Abdul_Sattar_Mirzakwal,41.1,SOUTH ASIA
1112608262,Ahmad Massoud,C,Afghanistan,Ahmad Massoud,https://en.wikipedia.org/wiki/Ahmad_Massoud,41.1,SOUTH ASIA
1108236868,Ahmad Wali Massoud,Start,Afghanistan,Ahmad Wali Massoud,https://en.wikipedia.org/wiki/Ahmad_Wali_Massoud,41.1,SOUTH ASIA
1090245979,Ahmed Wali Karzai,GA,Afghanistan,Ahmed Wali Karzai,https://en.wikipedia.org/wiki/Ahmed_Wali_Karzai,41.1,SOUTH ASIA
1107279930,Ali Maisam Nazary,Start,Afghanistan,Ali Maisam Nazary,https://en.wikipedia.org/wiki/Ali_Maisam_Nazary,41.1,SOUTH ASIA
1050463798,Ali Mohammad (politician),Stub,Afghanistan,Ali Mohammad (politician),https://en.wikipedia.org/wiki/Ali_Mohammad_(politician),41.1,SOUTH ASIA
1106333491,Amin Karim,C,Afghanistan,Amin Karim,https://en.wikipedia.org/wiki/Amin_Karim,41.1,SOUTH ASIA
1115022704,Amrullah Saleh,FA,Afghanistan,Amrullah Saleh,https://en.wikipedia.org/wiki/Amrullah_Saleh,41.1,SOUTH ASIA
1102817004,Azizullah Lodin,Start,Afghanistan,Azizullah Lodin,https://en.wikipedia.org/wiki/Azizullah_Lodin,41.1,SOUTH ASIA
1106151353,Baran Khan Kudezai,Start,Afghanistan,Baran Khan Kudezai,https://en.wikipedia.org/wiki/Baran_Khan_Kudezai,41.1,SOUTH ASIA
1110983467,Daoud Naji,Start,Afghanistan,Daoud Naji,https://en.wikipedia.org/wiki/Daoud_Naji,41.1,SOUTH ASIA
1106284627,Davood Moradian,Stub,Afghanistan,Davood Moradian,https://en.wikipedia.org/wiki/Davood_Moradian,41.1,SOUTH ASIA
1108932917,Faizullah Kakar,C,Afghanistan,Faizullah Kakar,https://en.wikipedia.org/wiki/Faizullah_Kakar,41.1,SOUTH ASIA
1109436134,Farida Kuchi,Start,Afghanistan,Farida Kuchi,https://en.wikipedia.org/wiki/Farida_Kuchi,41.1,SOUTH ASIA
1079430136,Farzana Kochai,Stub,Afghanistan,Farzana Kochai,https://en.wikipedia.org/wiki/Farzana_Kochai,41.1,SOUTH ASIA
1113267490,Fazal Haq Mujahid,C,Afghanistan,Fazal Haq Mujahid,https://en.wikipedia.org/wiki/Fazal_Haq_Mujahid,41.1,SOUTH ASIA
1106464575,Fazel Ahmed Manawi,Stub,Afghanistan,Fazel Ahmed Manawi,https://en.wikipedia.org/wiki/Fazel_Ahmed_Manawi,41.1,SOUTH ASIA
916899472,Gholam Rabani Nasher,Stub,Afghanistan,Gholam Rabani Nasher,https://en.wikipedia.org/wiki/Gholam_Rabani_Nasher,41.1,SOUTH ASIA
1093612575,Ghulam Faroq Nijrabi,Stub,Afghanistan,Ghulam Faroq Nijrabi,https://en.wikipedia.org/wiki/Ghulam_Faroq_Nijrabi,41.1,SOUTH ASIA
987269301,Ghulam Hassan Safi,Stub,Afghanistan,Ghulam Hassan Safi,https://en.wikipedia.org/wiki/Ghulam_Hassan_Safi,41.1,SOUTH ASIA
918256992,Ghulam Mohammad Rigi,Stub,Afghanistan,Ghulam Mohammad Rigi,https://en.wikipedia.org/wiki/Ghulam_Mohammad_Rigi,41.1,SOUTH ASIA
1092416288,Hafizullah Shabaz Khail,Start,Afghanistan,Hafizullah Shabaz Khail,https://en.wikipedia.org/wiki/Hafizullah_Shabaz_Khail,41.1,SOUTH ASIA
994195074,Hanifa Safi,Stub,Afghanistan,Hanifa Safi,https://en.wikipedia.org/wiki/Hanifa_Safi,41.1,SOUTH ASIA
1115331693,Khadija Zahra Ahmadi,Stub,Afghanistan,Khadija Zahra Ahmadi,https://en.wikipedia.org/wiki/Khadija_Zahra_Ahmadi,41.1,SOUTH ASIA
1103105365,Masoud Khalili,GA,Afghanistan,Masoud Khalili,https://en.wikipedia.org/wiki/Masoud_Khalili,41.1,SOUTH ASIA
1102907176,Moeen Marastial,Start,Afghanistan,Moeen Marastial,https://en.wikipedia.org/wiki/Moeen_Marastial,41.1,SOUTH ASIA
1112192884,Mohammad Daud Miraki,C,Afghanistan,Mohammad Daud Miraki,https://en.wikipedia.org/wiki/Mohammad_Daud_Miraki,41.1,SOUTH ASIA
1070779097,Mohammad Khan (athlete),Stub,Afghanistan,Mohammad Khan (athlete),https://en.wikipedia.org/wiki/Mohammad_Khan_(athlete),41.1,SOUTH ASIA
996093541,Mohammed Tahir Omar,Stub,Afghanistan,Mohammed Tahir Omar,https://en.wikipedia.org/wiki/Mohammed_Tahir_Omar,41.1,SOUTH ASIA
889806024,Mohammed Zia Salehi,Stub,Afghanistan,Mohammed Zia Salehi,https://en.wikipedia.org/wiki/Mohammed_Zia_Salehi,41.1,SOUTH ASIA
1079170926,Muhammad Arif Sarwari,Start,Afghanistan,Muhammad Arif Sarwari,https://en.wikipedia.org/wiki/Muhammad_Arif_Sarwari,41.1,SOUTH ASIA
1111494390,Muhammad Yunus Nawandish,C,Afghanistan,Muhammad Yunus Nawandish,https://en.wikipedia.org/wiki/Muhammad_Yunus_Nawandish,41.1,SOUTH ASIA
1093963498,Murad Quenili,Stub,Afghanistan,Murad Quenili,https://en.wikipedia.org/wiki/Murad_Quenili,41.1,SOUTH ASIA
1097277701,Nasrin Oryakhil,Start,Afghanistan,Nasrin Oryakhil,https://en.wikipedia.org/wiki/Nasrin_Oryakhil,41.1,SOUTH ASIA
1095044526,Nasruddin Mohseni,Start,Afghanistan,Nasruddin Mohseni,https://en.wikipedia.org/wiki/Nasruddin_Mohseni,41.1,SOUTH ASIA
1112496538,Rahmatullah Nabil,Start,Afghanistan,Rahmatullah Nabil,https://en.wikipedia.org/wiki/Rahmatullah_Nabil,41.1,SOUTH ASIA
1100189662,Razaq Mamoon,Start,Afghanistan,Razaq Mamoon,https://en.wikipedia.org/wiki/Razaq_Mamoon,41.1,SOUTH ASIA
925562571,Rouh Gul Khairzad,Stub,Afghanistan,Rouh Gul Khairzad,https://en.wikipedia.org/wiki/Rouh_Gul_Khairzad,41.1,SOUTH ASIA
1019860497,Saber Sangar,Stub,Afghanistan,Saber Sangar,https://en.wikipedia.org/wiki/Saber_Sangar,41.1,SOUTH ASIA
1093621927,Said Tayeb Jawad,C,Afghanistan,Said Tayeb Jawad,https://en.wikipedia.org/wiki/Said_Tayeb_Jawad,41.1,SOUTH ASIA
1010948755,Samoud Khan,Start,Afghanistan,Samoud Khan,https://en.wikipedia.org/wiki/Samoud_Khan,41.1,SOUTH ASIA
1038680015,Sardar Mohammad Nadir Naeem,Stub,Afghanistan,Sardar Mohammad Nadir Naeem,https://en.wikipedia.org/wiki/Sardar_Mohammad_Nadir_Naeem,41.1,SOUTH ASIA
1078580238,Sayed Jalal,Start,Afghanistan,Sayed Jalal,https://en.wikipedia.org/wiki/Sayed_Jalal,41.1,SOUTH ASIA
1060701067,Sayed Jalal Karim,Start,Afghanistan,Sayed Jalal Karim,https://en.wikipedia.org/wiki/Sayed_Jalal_Karim,41.1,SOUTH ASIA
1115496635,Sayed Nasim Mihanparast,Stub,Afghanistan,Sayed Nasim Mihanparast,https://en.wikipedia.org/wiki/Sayed_Nasim_Mihanparast,41.1,SOUTH ASIA
1095559301,Sayyid Husayn,Stub,Afghanistan,Sayyid Husayn,https://en.wikipedia.org/wiki/Sayyid_Husayn,41.1,SOUTH ASIA
1001786762,Zabih-U-llah Ghazi Noristani,Start,Afghanistan,Zabih-U-llah Ghazi Noristani,https://en.wikipedia.org/wiki/Zabih-U-llah_Ghazi_Noristani,41.1,SOUTH ASIA
1104635001,Zalmai Mujadidi,Start,Afghanistan,Zalmai Mujadidi,https://en.wikipedia.org/wiki/Zalmai_Mujadidi,41.1,SOUTH ASIA
994023417,Abdul Ghafor Zori,Stub,Afghanistan,Abdul Ghafor Zori,https://en.wikipedia.org/wiki/Abdul_Ghafor_Zori,41.1,SOUTH ASIA
1106388504,Abdul Salam Zaeef,GA,Afghanistan,Abdul Salam Zaeef,https://en.wikipedia.org/wiki/Abdul_Salam_Zaeef,41.1,SOUTH ASIA
1097261199,Abdul Zahir (Konar Education Minister),Stub,Afghanistan,Abdul Zahir (Konar Education Minister),https://en.wikipedia.org/wiki/Abdul_Zahir_(Konar_Education_Minister),41.1,SOUTH ASIA
1092426408,Al-Haj Suliman Yari,Stub,Afghanistan,Al-Haj Suliman Yari,https://en.wikipedia.org/wiki/Al-Haj_Suliman_Yari,41.1,SOUTH ASIA
1115100619,Awtar Singh,Stub,Afghanistan,Awtar Singh,https://en.wikipedia.org/wiki/Awtar_Singh,41.1,SOUTH ASIA
1111917754,Baktash Siawash,Stub,Afghanistan,Baktash Siawash,https://en.wikipedia.org/wiki/Baktash_Siawash,41.1,SOUTH ASIA
1106885861,Faramarz Tamanna,C,Afghanistan,Faramarz Tamanna,https://en.wikipedia.org/wiki/Faramarz_Tamanna,41.1,SOUTH ASIA
1060707715,Gul Ahmmad Yama,Start,Afghanistan,Gul Ahmmad Yama,https://en.wikipedia.org/wiki/Gul_Ahmmad_Yama,41.1,SOUTH ASIA
1060706902,Hasan Ali Sultani,Stub,Afghanistan,Hasan Ali Sultani,https://en.wikipedia.org/wiki/Hasan_Ali_Sultani,41.1,SOUTH ASIA
1021308429,Mohammad Hashem Taufiqui,Start,Afghanistan,Mohammad Hashem Taufiqui,https://en.wikipedia.org/wiki/Mohammad_Hashem_Taufiqui,41.1,SOUTH ASIA
1096574840,Mohammad Shakir Kargar,C,Afghanistan,Mohammad Shakir Kargar,https://en.wikipedia.org/wiki/Mohammad_Shakir_Kargar,41.1,SOUTH ASIA
1108389318,Mohammed Zaman,Start,Afghanistan,Mohammed Zaman,https://en.wikipedia.org/wiki/Mohammed_Zaman,41.1,SOUTH ASIA
1107429109,Nur ul-Haq Ulumi,GA,Afghanistan,Nur ul-Haq Ulumi,https://en.wikipedia.org/wiki/Nur_ul-Haq_Ulumi,41.1,SOUTH ASIA
1020846299,Pacha Gul Wafadar,Stub,Afghanistan,Pacha Gul Wafadar,https://en.wikipedia.org/wiki/Pacha_Gul_Wafadar,41.1,SOUTH ASIA
1033608758,Qari Ziauddin,Start,Afghanistan,Qari Ziauddin,https://en.wikipedia.org/wiki/Qari_Ziauddin,41.1,SOUTH ASIA
1102910228,Suhail Shaheen,Start,Afghanistan,Suhail Shaheen,https://en.wikipedia.org/wiki/Suhail_Shaheen,41.1,SOUTH ASIA
1111508295,Wahidullah Waissi,C,Afghanistan,Wahidullah Waissi,https://en.wikipedia.org/wiki/Wahidullah_Waissi,41.1,SOUTH ASIA
1095799892,Ziauddin (Afghan militia leader),Start,Afghanistan,Ziauddin (Afghan militia leader),https://en.wikipedia.org/wiki/Ziauddin_(Afghan_militia_leader),41.1,SOUTH ASIA
1073827690,Abas Ermenji,Start,Albania,Abas Ermenji,https://en.wikipedia.org/wiki/Abas_Ermenji,2.8,SOUTHERN EUROPE
1101365003,Abdurrahman Dibra,Start,Albania,Abdurrahman Dibra,https://en.wikipedia.org/wiki/Abdurrahman_Dibra,2.8,SOUTHERN EUROPE
1114424802,Ahmed Dino,Stub,Albania,Ahmed Dino,https://en.wikipedia.org/wiki/Ahmed_Dino,2.8,SOUTHERN EUROPE
1114426634,Ali Pasha of Gusinje,GA,Albania,Ali Pasha of Gusinje,https://en.wikipedia.org/wiki/Ali_Pasha_of_Gusinje,2.8,SOUTHERN EUROPE
1114425909,Aqif Pasha Elbasani,B,Albania,Aqif Pasha Elbasani,https://en.wikipedia.org/wiki/Aqif_Pasha_Elbasani,2.8,SOUTHERN EUROPE
994501003,Azis Tahir Ajdonati,Stub,Albania,Azis Tahir Ajdonati,https://en.wikipedia.org/wiki/Azis_Tahir_Ajdonati,2.8,SOUTHERN EUROPE
1104696112,Aćif Hadžiahmetović,GA,Albania,Aćif Hadžiahmetović,https://en.wikipedia.org/wiki/Aćif_Hadžiahmetović,2.8,SOUTHERN EUROPE
1089008480,Bajram Fevziu,Start,Albania,Bajram Fevziu,https://en.wikipedia.org/wiki/Bajram_Fevziu,2.8,SOUTHERN EUROPE
1110580984,Bardhok Biba,C,Albania,Bardhok Biba,https://en.wikipedia.org/wiki/Bardhok_Biba,2.8,SOUTHERN EUROPE
1091800566,Bislim Bajgora,Start,Albania,Bislim Bajgora,https://en.wikipedia.org/wiki/Bislim_Bajgora,2.8,SOUTHERN EUROPE
1112281152,Bujar Dida,C,Albania,Bujar Dida,https://en.wikipedia.org/wiki/Bujar_Dida,2.8,SOUTHERN EUROPE
1106794267,Dervish Biçaku,Stub,Albania,Dervish Biçaku,https://en.wikipedia.org/wiki/Dervish_Biçaku,2.8,SOUTHERN EUROPE
1101927317,Ferhat Bey Draga,C,Albania,Ferhat Bey Draga,https://en.wikipedia.org/wiki/Ferhat_Bey_Draga,2.8,SOUTHERN EUROPE
1079550815,Fuad Dibra,Start,Albania,Fuad Dibra,https://en.wikipedia.org/wiki/Fuad_Dibra,2.8,SOUTHERN EUROPE
1114418989,Hysni Curri,Start,Albania,Hysni Curri,https://en.wikipedia.org/wiki/Hysni_Curri,2.8,SOUTHERN EUROPE
1087026828,Ibrahim Dalliu,Start,Albania,Ibrahim Dalliu,https://en.wikipedia.org/wiki/Ibrahim_Dalliu,2.8,SOUTHERN EUROPE
1108975040,Isuf Dibra,Start,Albania,Isuf Dibra,https://en.wikipedia.org/wiki/Isuf_Dibra,2.8,SOUTHERN EUROPE
1094050369,Kastriot Berissa,Start,Albania,Kastriot Berissa,https://en.wikipedia.org/wiki/Kastriot_Berissa,2.8,SOUTHERN EUROPE
1107876476,Kostandin Boshnjaku,C,Albania,Kostandin Boshnjaku,https://en.wikipedia.org/wiki/Kostandin_Boshnjaku,2.8,SOUTHERN EUROPE
1095879069,Mihal Grameno,C,Albania,Mihal Grameno,https://en.wikipedia.org/wiki/Mihal_Grameno,2.8,SOUTHERN EUROPE
1095178618,Neritan Ceka,Start,Albania,Neritan Ceka,https://en.wikipedia.org/wiki/Neritan_Ceka,2.8,SOUTHERN EUROPE
1092914547,Nexhip Draga,GA,Albania,Nexhip Draga,https://en.wikipedia.org/wiki/Nexhip_Draga,2.8,SOUTHERN EUROPE
1104589367,Niazi Demi,Stub,Albania,Niazi Demi,https://en.wikipedia.org/wiki/Niazi_Demi,2.8,SOUTHERN EUROPE
1015553118,Qamil Musa Haxhi Feza,Stub,Albania,Qamil Musa Haxhi Feza,https://en.wikipedia.org/wiki/Qamil_Musa_Haxhi_Feza,2.8,SOUTHERN EUROPE
1067061654,Rasih Dino,Stub,Albania,Rasih Dino,https://en.wikipedia.org/wiki/Rasih_Dino,2.8,SOUTHERN EUROPE
1061419179,Refo Çapari,Start,Albania,Refo Çapari,https://en.wikipedia.org/wiki/Refo_Çapari,2.8,SOUTHERN EUROPE
1105835401,Sabri Godo,C,Albania,Sabri Godo,https://en.wikipedia.org/wiki/Sabri_Godo,2.8,SOUTHERN EUROPE
1067080697,Safet Butka,C,Albania,Safet Butka,https://en.wikipedia.org/wiki/Safet_Butka,2.8,SOUTHERN EUROPE
1098235893,Spartak Braho,Start,Albania,Spartak Braho,https://en.wikipedia.org/wiki/Spartak_Braho,2.8,SOUTHERN EUROPE
1099714241,Themistokli Gërmenji,C,Albania,Themistokli Gërmenji,https://en.wikipedia.org/wiki/Themistokli_Gërmenji,2.8,SOUTHERN EUROPE
1087272778,Uran Butka,Start,Albania,Uran Butka,https://en.wikipedia.org/wiki/Uran_Butka,2.8,SOUTHERN EUROPE
949182924,Ylli Asllani,Start,Albania,Ylli Asllani,https://en.wikipedia.org/wiki/Ylli_Asllani,2.8,SOUTHERN EUROPE
1075914314,Abdyl Ypi,Stub,Albania,Abdyl Ypi,https://en.wikipedia.org/wiki/Abdyl_Ypi,2.8,SOUTHERN EUROPE
1112281129,Adrian Neritani,Start,Albania,Adrian Neritani,https://en.wikipedia.org/wiki/Adrian_Neritani,2.8,SOUTHERN EUROPE
1091240960,Afrim Tole,Stub,Albania,Afrim Tole,https://en.wikipedia.org/wiki/Afrim_Tole,2.8,SOUTHERN EUROPE
1095286065,Albulena Haxhiu,Stub,Albania,Albulena Haxhiu,https://en.wikipedia.org/wiki/Albulena_Haxhiu,2.8,SOUTHERN EUROPE
1098236555,Alfred Karamuço,Stub,Albania,Alfred Karamuço,https://en.wikipedia.org/wiki/Alfred_Karamuço,2.8,SOUTHERN EUROPE
1069956844,Ali Këlcyra,C,Albania,Ali Këlcyra,https://en.wikipedia.org/wiki/Ali_Këlcyra,2.8,SOUTHERN EUROPE
1095185542,Ali Riza Kolonja,Start,Albania,Ali Riza Kolonja,https://en.wikipedia.org/wiki/Ali_Riza_Kolonja,2.8,SOUTHERN EUROPE
1112281132,Artur Kuko,Stub,Albania,Artur Kuko,https://en.wikipedia.org/wiki/Artur_Kuko,2.8,SOUTHERN EUROPE
1090001664,Athanas Shundi,B,Albania,Athanas Shundi,https://en.wikipedia.org/wiki/Athanas_Shundi,2.8,SOUTHERN EUROPE
1113688253,Avni Rustemi,C,Albania,Avni Rustemi,https://en.wikipedia.org/wiki/Avni_Rustemi,2.8,SOUTHERN EUROPE
1098232331,Bajram Kelmendi,Start,Albania,Bajram Kelmendi,https://en.wikipedia.org/wiki/Bajram_Kelmendi,2.8,SOUTHERN EUROPE
1080373501,Bedri Pejani,C,Albania,Bedri Pejani,https://en.wikipedia.org/wiki/Bedri_Pejani,2.8,SOUTHERN EUROPE
1114419169,Behxhet Nepravishta,Stub,Albania,Behxhet Nepravishta,https://en.wikipedia.org/wiki/Behxhet_Nepravishta,2.8,SOUTHERN EUROPE
1115829687,Belind Këlliçi,C,Albania,Belind Këlliçi,https://en.wikipedia.org/wiki/Belind_Këlliçi,2.8,SOUTHERN EUROPE
1089622596,Chatin Sarachi,C,Albania,Chatin Sarachi,https://en.wikipedia.org/wiki/Chatin_Sarachi,2.8,SOUTHERN EUROPE
1090651886,Eduard Shalsi,Start,Albania,Eduard Shalsi,https://en.wikipedia.org/wiki/Eduard_Shalsi,2.8,SOUTHERN EUROPE
919356105,Elez Koçi,Start,Albania,Elez Koçi,https://en.wikipedia.org/wiki/Elez_Koçi,2.8,SOUTHERN EUROPE
1108640753,Fatmir Mediu,Stub,Albania,Fatmir Mediu,https://en.wikipedia.org/wiki/Fatmir_Mediu,2.8,SOUTHERN EUROPE
1114419158,Gjon Markagjoni,C,Albania,Gjon Markagjoni,https://en.wikipedia.org/wiki/Gjon_Markagjoni,2.8,SOUTHERN EUROPE
1110511667,Glauk Konjufca,Start,Albania,Glauk Konjufca,https://en.wikipedia.org/wiki/Glauk_Konjufca,2.8,SOUTHERN EUROPE
1107096289,High Council of Regency,C,Albania,High Council of Regency,https://en.wikipedia.org/wiki/High_Council_of_Regency,2.8,SOUTHERN EUROPE
